2024-07-03 08:59:47,998 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started network monitoring
2024-07-03 08:59:48,035 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: pause
2024-07-03 08:59:48,035 INFO    HandlerThread:6000 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-07-03 08:59:48,035 INFO    HandlerThread:6000 [system_monitor.py:finish():203] Stopping system monitor
2024-07-03 08:59:48,036 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-03 08:59:48,036 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined cpu monitor
2024-07-03 08:59:48,036 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-03 08:59:48,036 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined disk monitor
2024-07-03 08:59:48,037 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-03 08:59:48,043 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined gpu monitor
2024-07-03 08:59:48,043 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined memory monitor
2024-07-03 08:59:48,044 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined network monitor
2024-07-03 08:59:48,044 DEBUG   SenderThread:6000 [sender.py:send():379] send: stats
2024-07-03 08:59:48,647 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:49,045 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: status_report
2024-07-03 08:59:49,334 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: resume
2024-07-03 08:59:49,334 INFO    HandlerThread:6000 [handler.py:handle_request_resume():715] starting system metrics thread
2024-07-03 08:59:49,334 INFO    HandlerThread:6000 [system_monitor.py:start():194] Starting system monitor
2024-07-03 08:59:49,335 INFO    SystemMonitor:6000 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-03 08:59:49,335 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started cpu monitoring
2024-07-03 08:59:49,336 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started disk monitoring
2024-07-03 08:59:49,336 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started gpu monitoring
2024-07-03 08:59:49,337 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started memory monitoring
2024-07-03 08:59:49,337 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started network monitoring
2024-07-03 08:59:49,375 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: pause
2024-07-03 08:59:49,375 INFO    HandlerThread:6000 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-07-03 08:59:49,375 INFO    HandlerThread:6000 [system_monitor.py:finish():203] Stopping system monitor
2024-07-03 08:59:49,375 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-03 08:59:49,375 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-03 08:59:49,376 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-03 08:59:49,376 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined cpu monitor
2024-07-03 08:59:49,376 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined disk monitor
2024-07-03 08:59:49,382 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined gpu monitor
2024-07-03 08:59:49,383 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined memory monitor
2024-07-03 08:59:49,383 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined network monitor
2024-07-03 08:59:49,383 DEBUG   SenderThread:6000 [sender.py:send():379] send: stats
2024-07-03 08:59:49,647 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:50,341 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: resume
2024-07-03 08:59:50,342 INFO    HandlerThread:6000 [handler.py:handle_request_resume():715] starting system metrics thread
2024-07-03 08:59:50,342 INFO    HandlerThread:6000 [system_monitor.py:start():194] Starting system monitor
2024-07-03 08:59:50,342 INFO    SystemMonitor:6000 [system_monitor.py:_start():158] Starting system asset monitoring threads
